OOMP Summary file for Projects
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"PROJ";"SPAR";"11260";"STAN";"01";"PROJ-SPAR-11260-STAN-01";"PRPR11260";"LilyPad LiPower";;;;"https://github.com/sparkfun/LilyPad_LiPower";"LilyPad_LiPower";"/Hardware/LilyPad_LiPower.brd";"/Hardware/LilyPad_LiPower.sch";;;;;;;;;;;
"PROJ";"SPAR";"11262";"STAN";"01";"PROJ-SPAR-11262-STAN-01";"PRPR11262";"ProtoSnap LilyPad Development Board";;;;"https://github.com/sparkfun/ProtoSnap-LilyPad_Development_Board";"ProtoSnap-LilyPad_Development_Board";"/Hardware/LilyPad-Dev-v34.brd";"/Hardware/LilyPad-Dev-v34.sch";;;;;;;;;;;
"PROJ";"SPAR";"11282";"STAN";"01";"PROJ-SPAR-11282-STAN-01";"PRPR11282";"BMP085 Breakout";;;;"https://github.com/sparkfun/BMP085_Breakout";"BMP085_Breakout";"/Hardware/BMP085 Breakout-v14.brd";"/Hardware/BMP085 Breakout-v14.sch";;;;;;;;;;;
"PROJ";"SPAR";"11285";"STAN";"01";"PROJ-SPAR-11285-STAN-01";"PRPR11285";"LilyPad Coin Cell Battery Holder Switched";;;;"https://github.com/sparkfun/LilyPad_Coin_Cell_Battery_Holder-Switched";"LilyPad_Coin_Cell_Battery_Holder-Switched";"/Hardware/Sparkfun_LilyPad-Switched-Battery.brd";"/Hardware/Sparkfun_LilyPad-Switched-Battery.sch";;;;;;;;;;;
"PROJ";"SPAR";"11295";"STAN";"01";"PROJ-SPAR-11295-STAN-01";"PRPR11295";"HIH6130 Breakout";;;;"https://github.com/sparkfun/HIH6130_Breakout";"HIH6130_Breakout";"/Hardware/HIH6130_Breakout.brd";"/Hardware/HIH6130_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11323";"STAN";"01";"PROJ-SPAR-11323-STAN-01";"PRPR11323";"EL Sequencer";;;;"https://github.com/sparkfun/EL_Sequencer";"EL_Sequencer";"/Hardware/EL_Sequencer.brd";"/Hardware/EL_Sequencer.sch";;;;;;;;;;;
"PROJ";"SPAR";"11341";"STAN";"01";"PROJ-SPAR-11341-STAN-01";"PRPR11341";"Gyro Breakout LPY503AL";;;;"https://github.com/sparkfun/Gyro_Breakout-LPY503AL";"Gyro_Breakout-LPY503AL";"/Hardware/SparkFun_Gyro_Breakout-LPY503AL.brd";"/Hardware/SparkFun_Gyro_Breakout-LPY503AL.sch";;;;;;;;;;;
"PROJ";"SPAR";"11343";"STAN";"01";"PROJ-SPAR-11343-STAN-01";"PRPR11343";"IOIO OTG";;;;"https://github.com/sparkfun/IOIO-OTG";"IOIO-OTG";"/Hardware/IOIO-OTG.brd";"/Hardware/IOIO-OTG.sch";;;;;;;;;;;
"PROJ";"SPAR";"11345";"STAN";"01";"PROJ-SPAR-11345-STAN-01";"PRPR11345";"Geiger Counter";;;;"https://github.com/sparkfun/Geiger_Counter";"Geiger_Counter";"/Hardware/Geiger_Counter.brd";"/Hardware/Geiger_Counter.sch";;;;;;;;;;;
"PROJ";"SPAR";"11373";"STAN";"01";"PROJ-SPAR-11373-STAN-01";"PRPR11373";"XBee Explorer Regulated";;;;"https://github.com/sparkfun/XBee_Explorer_Regulated";"XBee_Explorer_Regulated";"/Hardware/XBee-Regulated.brd";"/Hardware/XBee-Regulated.sch";;;;;;;;;;;
"PROJ";"SPAR";"11420";"STAN";"01";"PROJ-SPAR-11420-STAN-01";"PRPR11420";"MiniGen";;;;"https://github.com/sparkfun/MiniGen";"MiniGen";"/Hardware/SparkFun_MiniGen.brd";"/Hardware/SparkFun_MiniGen.sch";;;;;;;;;;;
"PROJ";"SPAR";"11446";"STAN";"01";"PROJ-SPAR-11446-STAN-01";"PRPR11446";"ADXL362 Breakout";;;;"https://github.com/sparkfun/ADXL362_Breakout";"ADXL362_Breakout";"/Hardware/ADXL362_BOB.brd";"/Hardware/ADXL362_BOB.sch";;;;;;;;;;;
"PROJ";"SPAR";"11447";"STAN";"01";"PROJ-SPAR-11447-STAN-01";"PRPR11447";"Wake on shake";;;;"https://github.com/sparkfun/Wake_on_shake";"Wake_on_shake";"/Hardware/ADXL362WakeOnShake.brd";"/Hardware/ADXL362WakeOnShake.sch";;;;;;;;;;;
"PROJ";"SPAR";"11468";"STAN";"01";"PROJ-SPAR-11468-STAN-01";"PRPR11468";"SD Sniffer";;;;"https://github.com/sparkfun/SD_Sniffer";"SD_Sniffer";"/hardware/SD_Sniffer.brd";"/hardware/SD_Sniffer.sch";;;;;;;;;;;
"PROJ";"SPAR";"11470";"STAN";"01";"PROJ-SPAR-11470-STAN-01";"PRPR11470";"Qtechknow ArduSensor Learning Kit";;;;"https://github.com/sparkfun/Qtechknow_ArduSensor_Learning_Kit";"Qtechknow_ArduSensor_Learning_Kit";"/ArduSensor PCB/Hardware/SensorBoard-v11.brd";"/ArduSensor PCB/Hardware/SensorBoard-v11.sch";;;;;;;;;;;
"PROJ";"SPAR";"11486";"STAN";"01";"PROJ-SPAR-11486-STAN-01";"PRPR11486";"MPU 9150 Breakout";;;;"https://github.com/sparkfun/MPU-9150_Breakout";"MPU-9150_Breakout";"/hardware/mpu-9150_breakout.brd";"/hardware/mpu-9150_breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11509";"STAN";"01";"PROJ-SPAR-11509-STAN-01";"PRPR11509";"Papilio Button LED Wing";;;;"https://github.com/sparkfun/Papilio_Button_LED_Wing";"Papilio_Button_LED_Wing";"/Hardware/Papilio-Button_LED_Wing.brd";"/Hardware/Papilio-Button_LED_Wing.sch";;;;;;;;;;;
"PROJ";"SPAR";"11512";"STAN";"01";"PROJ-SPAR-11512-STAN-01";"PRPR11512";"SN74HC165 Shift In Breakout";;;;"https://github.com/sparkfun/SN74HC165-Shift-In-Breakout";"SN74HC165-Shift-In-Breakout";"/hardware/SN74HC165 Shift-In Breakout-v12.brd";"/hardware/SN74HC165 Shift-In Breakout-v12.sch";;;;;;;;;;;
"PROJ";"SPAR";"11520";"STAN";"01";"PROJ-SPAR-11520-STAN-01";"PRPR11520";"Fio v3";;;;"https://github.com/sparkfun/Fio_v3";"Fio_v3";"/Hardware/Arduino-Fio.brd";"/Hardware/Arduino-Fio.sch";;;;;;;;;;;
"PROJ";"SPAR";"11525";"STAN";"01";"PROJ-SPAR-11525-STAN-01";"PRPR11525";"P8X32A Breakout";;;;"https://github.com/sparkfun/P8X32A_Breakout";"P8X32A_Breakout";"/hardware/P8X32A_Breakout.brd";"/hardware/P8X32A_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11561";"STAN";"01";"PROJ-SPAR-11561-STAN-01";"PRPR11561";"RaspiRobot";;;;"https://github.com/sparkfun/RaspiRobot";"RaspiRobot";"/hardware/RaspiRobot_Board.brd";"/hardware/RaspiRobot_Board.sch";;;;;;;;;;;
"PROJ";"SPAR";"11568";"STAN";"01";"PROJ-SPAR-11568-STAN-01";"PRPR11568";"Papilio Audio Wing";;;;"https://github.com/sparkfun/Papilio_Audio_Wing";"Papilio_Audio_Wing";"/Hardware/Papilio-Audio_Wing.brd";"/Hardware/Papilio-Audio_Wing.sch";;;;;;;;;;;
"PROJ";"SPAR";"11569";"STAN";"01";"PROJ-SPAR-11569-STAN-01";"PRPR11569";"Papilio VGA Wing";;;;"https://github.com/sparkfun/Papilio_VGA_Wing";"Papilio_VGA_Wing";"/Hardware/Papilio-VGA_Wing.brd";"/Hardware/Papilio-VGA_Wing.sch";;;;;;;;;;;
"PROJ";"SPAR";"11570";"STAN";"01";"PROJ-SPAR-11570-STAN-01";"PRPR11570";"TRRS 3.5mm Jack Breakout";;;;"https://github.com/sparkfun/TRRS_3.5mm_Jack_Breakout";"TRRS_3.5mm_Jack_Breakout";"/Hardware/SparkFun_TRRS_3.5mm_Jack_Breakout.brd";"/Hardware/SparkFun_TRRS_3.5mm_Jack_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11590";"STAN";"01";"PROJ-SPAR-11590-STAN-01";"PRPR11590";"LilyTwinkle ProtoSnap";;;;"https://github.com/sparkfun/LilyTwinkle_ProtoSnap";"LilyTwinkle_ProtoSnap";"/Hardware/SparkFun_ProtoSnap-LilyTwinkle.brd";"/Hardware/SparkFun_ProtoSnap-LilyTwinkle.sch";;;;;;;;;;;
"PROJ";"SPAR";"11591";"STAN";"01";"PROJ-SPAR-11591-STAN-01";"PRPR11591";"ISP Pogo Board";;;;"https://github.com/sparkfun/ISP_Pogo_Board";"ISP_Pogo_Board";"/Hardware/ISP_Pogo_Board.brd";"/Hardware/ISP_Pogo_Board.sch";;;;;;;;;;;
"PROJ";"SPAR";"11622";"STAN";"01";"PROJ-SPAR-11622-STAN-01";"PRPR11622";"RedBot with Optical Encoder";;;;"https://github.com/sparkfun/RedBot_with_Optical_Encoder";"RedBot_with_Optical_Encoder";"/Hardware/RedBot.brd";"/Hardware/RedBot.sch";;;;;;;;;;;
"PROJ";"SPAR";"11629";"STAN";"01";"PROJ-SPAR-11629-STAN-01";"PRPR11629";"Serial7SegmentDisplay";;;;"https://github.com/sparkfun/Serial7SegmentDisplay";"Serial7SegmentDisplay";"/hardware/Serial-7-Segment-Display.brd";"/hardware/Serial-7-Segment-Display.sch";;;;;;;;;;;
"PROJ";"SPAR";"11645";"STAN";"01";"PROJ-SPAR-11645-STAN-01";"PRPR11645";"OpenSegment";;;;"https://github.com/sparkfun/OpenSegment";"OpenSegment";"/Hardware/OpenSegment.brd";"/Hardware/OpenSegment.sch";;;;;;;;;;;
"PROJ";"SPAR";"11684";"STAN";"01";"PROJ-SPAR-11684-STAN-01";"PRPR11684";"MP3 Breakout VS1063";;;;"https://github.com/sparkfun/MP3_Breakout-VS1063";"MP3_Breakout-VS1063";"/Hardware/SparkFun_MP3_Breakout-VS1063.brd";"/Hardware/SparkFun_MP3_Breakout-VS1063.sch";;;;;;;;;;;
"PROJ";"SPAR";"11697";"STAN";"01";"PROJ-SPAR-11697-STAN-01";"PRPR11697";"XBee Explorer Dongle";;;;"https://github.com/sparkfun/XBee_Explorer_Dongle";"XBee_Explorer_Dongle";"/Hardware/XBee-Explorer-Dongle.brd";"/Hardware/XBee-Explorer-Dongle.sch";;;;;;;;;;;
"PROJ";"SPAR";"11703";"STAN";"01";"PROJ-SPAR-11703-STAN-01";"PRPR11703";"UDB5";;;;"https://github.com/sparkfun/UDB5";"UDB5";"/hardware/UDB5.brd";"/hardware/UDB5.sch";;;;;;;;;;;
"PROJ";"SPAR";"11722";"STAN";"01";"PROJ-SPAR-11722-STAN-01";"PRPR11722";"Rotary Encoder Breakout Illuminated";;;;"https://github.com/sparkfun/Rotary_Encoder_Breakout-Illuminated";"Rotary_Encoder_Breakout-Illuminated";"/Hardware/SparkFun_Rotary_Encoder-Illuminated.brd";"/Hardware/SparkFun_Rotary_Encoder-Illuminated.sch";;;;;;;;;;;
"PROJ";"SPAR";"11736";"STAN";"01";"PROJ-SPAR-11736-STAN-01";"PRPR11736";"FT231X Breakout";;;;"https://github.com/sparkfun/FT231X_Breakout";"FT231X_Breakout";"/hardware/ft231x-breakout.brd";"/hardware/ft231x-breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11769";"STAN";"01";"PROJ-SPAR-11769-STAN-01";"PRPR11769";"RedBot Line Sensor";;;;"https://github.com/sparkfun/RedBot_Line_Sensor";"RedBot_Line_Sensor";"/Hardware/RedBot_Line_Sensor.brd";"/Hardware/RedBot_Line_Sensor.sch";;;;;;;;;;;
"PROJ";"SPAR";"11771";"STAN";"01";"PROJ-SPAR-11771-STAN-01";"PRPR11771";"TXB0104 breakout";;;;"https://github.com/sparkfun/TXB0104_breakout";"TXB0104_breakout";"/Hardware/TXB0104_breakout.brd";"/Hardware/TXB0104_breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11801";"STAN";"01";"PROJ-SPAR-11801-STAN-01";"PRPR11801";"Tiny AVR Programmer";;;;"https://github.com/sparkfun/Tiny-AVR-Programmer";"Tiny-AVR-Programmer";"/Hardware/Tiny_Programmer.brd";"/Hardware/Tiny_Programmer.sch";;;;;;;;;;;
"PROJ";"SPAR";"11812";"STAN";"01";"PROJ-SPAR-11812-STAN-01";"PRPR11812";"XBee Explorer USB";;;;"https://github.com/sparkfun/XBee_Explorer_USB";"XBee_Explorer_USB";"/Hardware/XBee-Explorer.brd";"/Hardware/XBee-Explorer.sch";;;;;;;;;;;
"PROJ";"SPAR";"11818";"STAN";"01";"PROJ-SPAR-11818-STAN-01";"PRPR11818";"GPS Breakout";;;;"https://github.com/sparkfun/GPS_Breakout";"GPS_Breakout";"/Hardware/GPS_Breakout.brd";"/Hardware/GPS_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11820";"STAN";"01";"PROJ-SPAR-11820-STAN-01";"PRPR11820";"WS2812 Breakout";;;;"https://github.com/sparkfun/WS2812_Breakout";"WS2812_Breakout";"/Hardware/SparkFunws2812bBreakout.brd";"/Hardware/SparkFunws2812bBreakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11824";"STAN";"01";"PROJ-SPAR-11824-STAN-01";"PRPR11824";"BMP180 Breakout";;;;"https://github.com/sparkfun/BMP180_Breakout";"BMP180_Breakout";"/hardware/SparkFun_BMP180_Breakout.brd";"/hardware/SparkFun_BMP180_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11835";"STAN";"01";"PROJ-SPAR-11835-STAN-01";"PRPR11835";"Gram Piano";;;;"https://github.com/sparkfun/Gram_Piano";"Gram_Piano";"/Hardware/Gram Piano.brd";"/Hardware/Gram Piano.sch";;;;;;;;;;;
"PROJ";"SPAR";"11850";"STAN";"01";"PROJ-SPAR-11850-STAN-01";"PRPR11850";"PicoBuck";;;;"https://github.com/sparkfun/PicoBuck";"PicoBuck";"/hardware/picoBuck.brd";"/hardware/picoBuck.sch";;;;;;;;;;;
"PROJ";"SPAR";"11858";"STAN";"01";"PROJ-SPAR-11858-STAN-01";"PRPR11858";"Copernicus II DIP Module";;;;"https://github.com/sparkfun/Copernicus_II_DIP_Module";"Copernicus_II_DIP_Module";"/Hardware/Copernicus-DIP-Breakout.brd";"/Hardware/Copernicus-DIP-Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11859";"STAN";"01";"PROJ-SPAR-11859-STAN-01";"PRPR11859";"TMP006 Temp Sensor Breakout";;;;"https://github.com/sparkfun/TMP006-Temp_Sensor_Breakout";"TMP006-Temp_Sensor_Breakout";"/hardware/TMP006 Breakout.brd";"/hardware/TMP006 Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11890";"STAN";"01";"PROJ-SPAR-11890-STAN-01";"PRPR11890";"MiniMoto";;;;"https://github.com/sparkfun/MiniMoto";"MiniMoto";"/Hardware/SparkFun_MiniMoto.brd";"/Hardware/SparkFun_MiniMoto.sch";;;;;;;;;;;
"PROJ";"SPAR";"11893";"STAN";"01";"PROJ-SPAR-11893-STAN-01";"PRPR11893";"LilyPad Simple Power";;;;"https://github.com/sparkfun/LilyPad_Simple_Power";"LilyPad_Simple_Power";"/Hardware/LilyPad_Simple_Power.brd";"/Hardware/LilyPad_Simple_Power.sch";;;;;;;;;;;
"PROJ";"SPAR";"11924";"STAN";"01";"PROJ-SPAR-11924-STAN-01";"PRPR11924";"Purpletooth Jamboree";;;;"https://github.com/sparkfun/Purpletooth_Jamboree";"Purpletooth_Jamboree";"/Hardware/Purpletooth_Jamboree.brd";"/Hardware/Purpletooth_Jamboree.sch";;;;;;;;;;;
"PROJ";"SPAR";"11927";"STAN";"01";"PROJ-SPAR-11927-STAN-01";"PRPR11927";"BC127 Breakout Board";;;;"https://github.com/sparkfun/BC127_Breakout_Board";"BC127_Breakout_Board";"/Hardware/BC127_Breakout.brd";"/Hardware/BC127_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11931";"STAN";"01";"PROJ-SPAR-11931-STAN-01";"PRPR11931";"Digital Temperature Sensor Breakout   TMP102";;;;"https://github.com/sparkfun/Digital_Temperature_Sensor_Breakout_-_TMP102";"Digital_Temperature_Sensor_Breakout_-_TMP102";"/Hardware/Digital Temperature Sensor Breakout - TMP102.brd";"/Hardware/Digital Temperature Sensor Breakout - TMP102.sch";;;;;;;;;;;
"PROJ";"SPAR";"11977";"STAN";"01";"PROJ-SPAR-11977-STAN-01";"PRPR11977";"ITG 3200 Breakout";;;;"https://github.com/sparkfun/ITG-3200_Breakout";"ITG-3200_Breakout";"/Hardware/Triple_axis_digital_-_output_gyro_ITG-3200_Breakout.brd";"/Hardware/Triple_axis_digital_-_output_gyro_ITG-3200_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"11999";"STAN";"01";"PROJ-SPAR-11999-STAN-01";"PRPR11999";"RedBot Whisker Bumper";;;;"https://github.com/sparkfun/RedBot_Whisker_Bumper";"RedBot_Whisker_Bumper";"/Hardware/RedBot Whisker Bumper.brd";"/Hardware/RedBot Whisker Bumper.sch";;;;;;;;;;;
"PROJ";"SPAR";"12000";"STAN";"01";"PROJ-SPAR-12000-STAN-01";"PRPR12000";"WAV Trigger";;;;"https://github.com/sparkfun/WAV_Trigger";"WAV_Trigger";"/hardware/wavtrigger.brd";"/hardware/wavtrigger.sch";;;;;;;;;;;
"PROJ";"SPAR";"12009";"STAN";"01";"PROJ-SPAR-12009-STAN-01";"PRPR12009";"Logic Level Converter";;;;"https://github.com/sparkfun/Logic_Level_Converter";"Logic_Level_Converter";"/Hardware/Logic_Level_Converter.brd";"/Hardware/Logic_Level_Converter.sch";;;;;;;;;;;
"PROJ";"SPAR";"12011";"STAN";"01";"PROJ-SPAR-12011-STAN-01";"PRPR12011";"Tilt a Whirl Breakout";;;;"https://github.com/sparkfun/Tilt-a-Whirl_Breakout";"Tilt-a-Whirl_Breakout";"/Hardware/Tilt-A-Whirl_RPI-1031.brd";"/Hardware/Tilt-A-Whirl_RPI-1031.sch";;;;;;;;;;;
"PROJ";"SPAR";"12013";"STAN";"01";"PROJ-SPAR-12013-STAN-01";"PRPR12013";"Touch Shield";;;;"https://github.com/sparkfun/Touch_Shield";"Touch_Shield";"/Hardware/Touch_Shield.brd";"/Hardware/Touch_Shield.sch";;;;;;;;;;;
"PROJ";"SPAR";"12017";"STAN";"01";"PROJ-SPAR-12017-STAN-01";"PRPR12017";"MPR121 Capacitive Touch Keypad";;;;"https://github.com/sparkfun/MPR121_Capacitive_Touch_Keypad";"MPR121_Capacitive_Touch_Keypad";"/Hardware/MPR121-Cap-Touch-Keypad.brd";"/Hardware/MPR121-Cap-Touch-Keypad.sch";;;;;;;;;;;
"PROJ";"SPAR";"12037";"STAN";"01";"PROJ-SPAR-12037-STAN-01";"PRPR12037";"Binary Blaster";;;;"https://github.com/sparkfun/Binary_Blaster";"Binary_Blaster";"/Hardware/Binary_Blaster.brd";"/Hardware/Binary_Blaster.sch";;;;;;;;;;;
"PROJ";"SPAR";"12039";"STAN";"01";"PROJ-SPAR-12039-STAN-01";"PRPR12039";"SparkFun T5403 Barometric Breakout";;;;"https://github.com/sparkfun/SparkFun_T5403_Barometric_Breakout";"SparkFun_T5403_Barometric_Breakout";"/Hardware/SparkFun_T5403_Barometer_Breakout.brd";"/Hardware/SparkFun_T5403_Barometer_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12040";"STAN";"01";"PROJ-SPAR-12040-STAN-01";"PRPR12040";"INA169 Breakout";;;;"https://github.com/sparkfun/INA169_Breakout";"INA169_Breakout";"/Hardware/INA169_Breakout.brd";"/Hardware/INA169_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12041";"STAN";"01";"PROJ-SPAR-12041-STAN-01";"PRPR12041";"AT42QT1010 Capacitive Touch Breakout";;;;"https://github.com/sparkfun/AT42QT1010_Capacitive_Touch_Breakout";"AT42QT1010_Capacitive_Touch_Breakout";"/Hardware/AT42QT1010_Capacitive_Touch_Breakout.brd";"/Hardware/AT42QT1010_Capacitive_Touch_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12052";"STAN";"01";"PROJ-SPAR-12052-STAN-01";"PRPR12052";"LTC4150 Coulomb Counter BOB";;;;"https://github.com/sparkfun/LTC4150_Coulomb_Counter_BOB";"LTC4150_Coulomb_Counter_BOB";"/Hardware/LTC4150_BOB.brd";"/Hardware/LTC4150_BOB.sch";;;;;;;;;;;
"PROJ";"SPAR";"12055";"STAN";"01";"PROJ-SPAR-12055-STAN-01";"PRPR12055";"TSL2561 Luminosity Sensor BOB";;;;"https://github.com/sparkfun/TSL2561_Luminosity_Sensor_BOB";"TSL2561_Luminosity_Sensor_BOB";"/Hardware/SparkFun_TSL2561_Sensor_Breakout.brd";"/Hardware/SparkFun_TSL2561_Sensor_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12069";"STAN";"01";"PROJ-SPAR-12069-STAN-01";"PRPR12069";"H2OhNo";;;;"https://github.com/sparkfun/H2OhNo";"H2OhNo";"/hardware/H2OhNo.brd";"/hardware/H2OhNo.sch";;;;;;;;;;;
"PROJ";"SPAR";"12070";"STAN";"01";"PROJ-SPAR-12070-STAN-01";"PRPR12070";"Solder able Breadboard";;;;"https://github.com/sparkfun/Solder-able_Breadboard";"Solder-able_Breadboard";"/hardware/SIK-DIP-board.brd";"/hardware/SIK-DIP-board.sch";;;;;;;;;;;
"PROJ";"SPAR";"12071";"STAN";"01";"PROJ-SPAR-12071-STAN-01";"PRPR12071";"CC3000 WiFi Shield";;;;"https://github.com/sparkfun/CC3000_WiFi_Shield";"CC3000_WiFi_Shield";"/Hardware/CC3000_WiFi_Shield.brd";"/Hardware/CC3000_WiFi_Shield.sch";;;;;;;;;;;
"PROJ";"SPAR";"12072";"STAN";"01";"PROJ-SPAR-12072-STAN-01";"PRPR12072";"CC3000 WiFi Breakout";;;;"https://github.com/sparkfun/CC3000_WiFi_Breakout";"CC3000_WiFi_Breakout";"/Hardware/CC3000_WiFi_Breakout.brd";"/Hardware/CC3000_WiFi_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12080";"STAN";"01";"PROJ-SPAR-12080-STAN-01";"PRPR12080";"VKey Voltage Keypad";;;;"https://github.com/sparkfun/VKey_Voltage_Keypad";"VKey_Voltage_Keypad";"/hardware/SparkFunVKeyVoltageKeypad.brd";"/hardware/SparkFunVKeyVoltageKeypad.sch";;;;;;;;;;;
"PROJ";"SPAR";"12081";"STAN";"01";"PROJ-SPAR-12081-STAN-01";"PRPR12081";"USB Weather Board";;;;"https://github.com/sparkfun/USB_Weather_Board";"USB_Weather_Board";"/hardware/USB-Weather-v31.brd";"/hardware/USB-Weather-v31.sch";;;;;;;;;;;
"PROJ";"SPAR";"12082";"STAN";"01";"PROJ-SPAR-12082-STAN-01";"PRPR12082";"AD5330 Breakout";;;;"https://github.com/sparkfun/AD5330_Breakout";"AD5330_Breakout";"/Hardware/SparkFun_AD5330_Breakout.brd";"/Hardware/SparkFun_AD5330_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12567";"STAN";"01";"PROJ-SPAR-12567-STAN-01";"PRPR12567";"RedBot Buzzer";;;;"https://github.com/sparkfun/RedBot_Buzzer";"RedBot_Buzzer";"/Hardware/RedBot_Buzzer.brd";"/Hardware/RedBot_Buzzer.sch";;;;;;;;;;;
"PROJ";"SPAR";"12579";"STAN";"01";"PROJ-SPAR-12579-STAN-01";"PRPR12579";"Bluetooth Module Breakout";;;;"https://github.com/sparkfun/Bluetooth_Module_Breakout";"Bluetooth_Module_Breakout";"/Hardware/RN41.brd";"/Hardware/RN41.sch";;;;;;;;;;;
"PROJ";"SPAR";"12581";"STAN";"01";"PROJ-SPAR-12581-STAN-01";"PRPR12581";"RooTooth";;;;"https://github.com/sparkfun/RooTooth";"RooTooth";"/Hardware/RN41_Rootooth.brd";"/Hardware/RN41_Rootooth.sch";;;;;;;;;;;
"PROJ";"SPAR";"12582";"STAN";"01";"PROJ-SPAR-12582-STAN-01";"PRPR12582";"BlueSMiRF";;;;"https://github.com/sparkfun/BlueSMiRF";"BlueSMiRF";"/Hardware/BlueSMiRF-ChipAnt.brd";"/Hardware/BlueSMiRF-ChipAnt.sch";;;;;;;;;;;
"PROJ";"SPAR";"12589";"STAN";"01";"PROJ-SPAR-12589-STAN-01";"PRPR12589";"RedBot Accelerometer";;;;"https://github.com/sparkfun/RedBot_Accelerometer";"RedBot_Accelerometer";"/Hardware/RedBot Accelerometer.brd";"/Hardware/RedBot Accelerometer.sch";;;;;;;;;;;
"PROJ";"SPAR";"12617";"STAN";"01";"PROJ-SPAR-12617-STAN-01";"PRPR12617";"Magician Encoder";;;;"https://github.com/sparkfun/Magician_Encoder";"Magician_Encoder";"/Hardware/Magician_encoder.brd";"/Hardware/Magician_encoder.sch";;;;;;;;;;;
"PROJ";"SPAR";"12634";"STAN";"01";"PROJ-SPAR-12634-STAN-01";"PRPR12634";"Simon Tilts";;;;"https://github.com/sparkfun/Simon_Tilts";"Simon_Tilts";"/Hardware/Simon_Tilts.brd";"/Hardware/Simon_Tilts.sch";;;;;;;;;;;
"PROJ";"SPAR";"12636";"STAN";"01";"PROJ-SPAR-12636-STAN-01";"PRPR12636";"LSM9DS0 Breakout";;;;"https://github.com/sparkfun/LSM9DS0_Breakout";"LSM9DS0_Breakout";"/Hardware/SparkFun_lsm9ds0-breakout.brd";"/Hardware/SparkFun_lsm9ds0-breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12642";"STAN";"01";"PROJ-SPAR-12642-STAN-01";"PRPR12642";"Sound Detector";;;;"https://github.com/sparkfun/Sound_Detector";"Sound_Detector";"/hardware/sound-detector.brd";"/hardware/sound-detector.sch";;;;;;;;;;;
"PROJ";"SPAR";"12650";"STAN";"01";"PROJ-SPAR-12650-STAN-01";"PRPR12650";"AD8232 Heart Rate Monitor";;;;"https://github.com/sparkfun/AD8232_Heart_Rate_Monitor";"AD8232_Heart_Rate_Monitor";"/Hardware/AD8232_Heart_Rate_Monitor.brd";"/Hardware/AD8232_Heart_Rate_Monitor.sch";;;;;;;;;;;
"PROJ";"SPAR";"12651";"STAN";"01";"PROJ-SPAR-12651-STAN-01";"PRPR12651";"Digital Sandbox";;;;"https://github.com/sparkfun/Digital_Sandbox";"Digital_Sandbox";"/Hardware/DigitalSandbox.brd";"/Hardware/DigitalSandbox.sch";;;;;;;;;;;
"PROJ";"SPAR";"12660";"STAN";"01";"PROJ-SPAR-12660-STAN-01";"PRPR12660";"MP3 Player Shield";;;;"https://github.com/sparkfun/MP3_Player_Shield";"MP3_Player_Shield";"/hardware/SparkFunMP3Shield.brd";"/hardware/SparkFunMP3Shield.sch";;;;;;;;;;;
"PROJ";"SPAR";"12670";"STAN";"01";"PROJ-SPAR-12670-STAN-01";"PRPR12670";"MAG3110 Breakout Board";;;;"https://github.com/sparkfun/MAG3110_Breakout_Board";"MAG3110_Breakout_Board";"/Hardware/MAG3110_Breakout.brd";"/Hardware/MAG3110_Breakout.sch";;;;;;;;;;;
"PROJ";"SPAR";"12699";"STAN";"01";"PROJ-SPAR-12699-STAN-01";"PRPR12699";"Solderable Breadboard Large";;;;"https://github.com/sparkfun/Solderable_Breadboard_Large";"Solderable_Breadboard_Large";"/hardware/Solderable_Breadboard_Large.brd";"/hardware/Solderable_Breadboard_Large.sch";;;;;;;;;;;
